No.,Tanggal,Nama Kabupaten,Nama Kecamatan,Nama Desa,Detail Lokasi,Jenis Bencana,Penyebab/Kronologis,Korban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerusakan,,,,,,,,,,,,,,,,,Distribusi Air Bersih (Liter),Foto,Kode Identitas Bencana,,,,,,,,,,,,
,,,,,,,,Meninggal (jiwa),,,,,,,,,Total,Hilang (jiwa),,,,,,,,,Total,Luka/Sakit (jiwa),,,,,,,,,Total,Menderita (KK),Menderita (jiwa),,,,,,,,,Total,Mengungsi (KK),Mengungsi (jiwa),,,,,,,,,Total,Rumah RB (unit),Rumah RS (unit),Rumah RR (unit),Rumah Terendam (unit),Taksiran Kerugian (Rp),Sarana Pendidikan (unit),Sarana Ibadah (unit),Sarana Kesehatan (unit),Perkantoran (unit),Bangunan lain (unit),Jembatan (unit),Jalan (km),Sawah (ha),Kebun/Lahan/hutan (ha),Kolam (ha),Irigasi (ha),TMA (Tinggi Muka Air),,,,,,,,,,,,,,,
,,,,,,,,Anak,,,Dewasa,,,Lansia,,,,Anak,,,Dewasa,,,Lansia,,,,LB,,,LR,,,Lansia,,,,,Anak,,,Dewasa,,,Lansia,,,,,Anak,,,Dewasa,,,Lansia,,,,,,,,,,,,,,,,,,,,,,,Provinsi,Kabupaten,Kecamatan,Bencana,Waktu Kejadian,Index,,,,,,,
,,,,,,,,L,P,Tot,L,P,Tot,L,P,Tot,,L,P,Tot,L,P,Tot,L,P,Tot,,L,P,Tot,L,P,Tot,L,P,Tot,,,L,P,Tot,L,P,Tot,L,P,Tot,,,L,P,Tot,L,P,Tot,L,P,Tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulan Januari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,,,0,,,0,,,,0,,,0,,,0,,,,0,,,0,,,0,,,,,0,,,0,,,0,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rw7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240221,6,,,,,,,
,,,,,rw10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240221,7,,,,,,,
,,,,,rw11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240221,8,,,,,,,
,,,,,rw14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240221,9,,,,,,,
,02/21/2024,,,Cangkuang,9,Angin Kencang,Angin Puting Beliung/Tornado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,104,20240221,10,,,,,,,
,02/21/2024,,,Jelegong,"1,2,3/5",Angin Kencang,Angin Puting Beliung/Tornado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,202,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,104,20240221,11,,,,,,,
,,,,,01/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240221,12,,,,,,,
,,,,,"1,2,3/14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240221,13,,,,,,,
,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240221,14,,,,,,,
,,,,,"2,8,9/23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240221,15,,,,,,,
,02/21/2024,,Cileunyi,Cileunyi Kulon,"rw 03, Kp. Manjah Beureum ",Angin Kencang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,42,3,,,,,,,,,,12,,15,,,,,,,,,,,,,,,,,,,,,104,20240221,16,,,,,,,
,,,Cileunyi,Cileunyi Wetan,3/12 Kp. Manjah Beureum,Angin Kencang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,1,,,,,52,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,104,20240221,17,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,02/22/2024,,Ibun,Karya Laksana,1/3 Kp. Sangheulang,Angin Kencang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240222,1,1,,,,,,
,02/22/2024,,Ciparay,Magung Harja,01/01 Kp. Karang anyar,Angin Kencang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240222,2,,,,,,,
,,,,Ciparay,"1,3/10",Angin Kencang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240222,3,,,,,,,
,,,,,03/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240222,4,,,,,,,
,02/22/2024,,Majalaya,Sukamaju,"1,2,3,4&5/9 Kp. Ciwalengke",Angin Kencang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,120,,,,,,,,,,,,5,,25,,,,,,,,,,,,,,,,,,,,104,20240222,5,,,,,,,
,,,,Majasetra,01/05 Kp. Babakan,Angin Kencang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240222,6,,,,,,,
,,,,Wangisagara,03/02 Kp. Wangisagara,Angin Kencang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240222,7,,,,,,,
,,,,Majakerta,03/11 Kp. Babakan Jambu,Angin Kencang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240222,8,,,,,,,
,02/22/2024,,Paseh,Sindangsari,,Angin Kencang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240222,9,,,,,,,
,,,,Sukamantri,,Angin Kencang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240222,10,,,,,,,
,02/22/2024,,Kertasari,Tarumajaya,,Angin Kencang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240224,11,,,,,,,
,02/27/2024,,Dayeuhkolot,Cangkuang Wetan,"rw 1,3,7&9",Angin Kencang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240227,1,1,,,,,,
,02/28/2024,,Baleendah,Andir,"03,04/02 Kp. Parunghalang",Angin Kencang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240228,1,1,,,,,,
,,,,Bojongmalaka,"rw 6,7,8,10&16",Angin Kencang,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,34,,,,,,,,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240228,2,,,,,,,
,02/29/2024,,Baleendah,Rancamanyar,Kp. Tambakan rw 1,Angin Kencang,Hujan Besar disertai angin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240229,1,1,,,,,,
,,,,,Kp. Nusa rw 15,Angin Kencang,Hujan Besar disertai angin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240229,2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,02/20/2024,,BALEENDAH,MANGGAHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,1,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,02/01/2023,,Paseh,Mekarpawitan,,Pohon Tumbang,Hujan Lebat pada wilayah Kabupaten Bandung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,20240201,1,,,,,,,
,,,,Loa,,Pohon Tumbang,Hujan Lebat pada wilayah Kabupaten Bandung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,20240201,2,,,,,,,
,,,Cileunyi,Cileunyi Wetan,02/03 Kp. Panyawungan,Pohon Tumbang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,20240201,3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,02/02/2024,,Paseh,Drawati,01/06 Kp. Pasir Batu,Pohon Tumbang,Hujan Lebat pada wilayah Kabupaten Bandung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,1,4,,,,,,,,,,,,,1,,,50000000,,,,,,,,,,,,,,,,,,403,20240202,1,,,,,,,
,02/09/2024,,Cimaung,Cikalong,01/02 Kp. Babakan Cikalong,Kebakaran Rumah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,5,7,,,14,,,,21,,,,,,,,,,,,2,1,1,,,,,,,,,,,,,,,,,,,,202,20240209,1,,,,,,,
,02/10/2024,,Cilengkrang,Cilengkrang,01/04 Kp. Ciwaru Wetan,Pohon Tumbang,Hujan Besar disertai angin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,3,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,403,20240210,1,,,,,,,
,,,Kertasari,Resmi Tinggal,01/06 Kp. Joglo,TPT Roboh,Hujan Deras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,20240210,1,,,,,,,
,,,Pasirjambu,Pasirjambu,01/01 Kp. Kabuyutan,TPT Roboh,Hujan Deras,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,20240210,2,,,,,,,
,,,Cimaung,Pasirhuni,04/06 Kp. Pasirhuni,Kebakaran Rumah,Sementara diduga karena kebocoran Gas LPG 3 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,16,,,,,,,,,,,,1,,3,,,,,,,,,,,,,,,,,,,,202,20240210,1,,,,,,,
,02/11/2024,,Katapang,Pangauban,03/08 Kp. Sukamulya,Rumah Roboh,Pondasi tindak menggunakan beton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,401,20240211,1,,,,,,,
,02/16/2024,,Banjaran,Ciapus,04/15 Kp. Girang,Pohon Tumbang,Hujan Besar disertai angin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,403,20240216,1,,,,,,,
,,,Banjaran,Sindang Panon,02/13 Kp. Pasir Gede,Pohon Tumbang,Hujan Besar disertai angin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,20240216,2,,,,,,,
,,,Baleendah,Baleendah,rw 22 Jalan Siliwangi,Pohon Tumbang,Hujan Besar disertai angin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,20240216,3,,,,,,,
,02/17/2024,,Katapang,Gandasari,Jl. Gandasari,Pohon Tumbang,Hujan Besar disertai angin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,20240217,1,,,,,,,
,02/18/2024,,Solokanjeuk,Bojongemas,03/01 Kp. Sapan Jalan Cagak,Orang Tenggelam,Korban menderita penyakit epilepsi dan ketika berkebun diduga terpeleset,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,20240218,1,,,,,,,
,02/21/2024,,Rancaekek,Nanjung Mekar,01/10 Kp. Babakan,Pohon Tumbang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,20240221,,,,,,,,
,02/22/2024,,Cileunyi,Cibiru Wetan,Wanawisata Batukuda,Tersambar Petir,,,,,2,,2,,,,2,,,,,,,,,,,,,,,1,1,,,,1,3,,,,2,1,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,20240222,1,,,,,,,
,02/22/2024,,Majalaya,Sukamaju,"1,2,3,4&5/9 Kp. Ciwalengke",Pohon Tumbang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,20240222,,,,,,,,
,,,,Biru,03/12 Kp. Pasir Koang,Pohon Tumbang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,20240222,,,,,,,,
,,,,Majalaya,Depan Bank BNI,Pohon Tumbang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,20240222,,,,,,,,
,02/21/2024,,Rancaekek,Cangkuang,Kp. Neglasari 01/09,Pohon Tumbang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,20240221,,,,,,,,
,02/27/2024,,Majalaya,Wangisagara,Kp. Bojongkoneng rw 06,TPT Roboh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,20240227,1,,,,,,,
,02/28/2024,,Cangkuang,Bandasari,Kp. Cikuya 02/01,Rumah Tersambar Petir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,20240228,1,,,,,,,
,02/28/2024,,Pangalengan,Margamulya,Kp. Bojongwaru,TPT Roboh,Hujan Deras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,20240228,1,,,,,,,
,02/28/2024,,Baleendah,Bojongmalaka,"Komplek Al-Mira, Kp. Ciodeng rw 8",Pohon Tumbang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,20240228,,,,,,,,
,,,,Andir,"Kp.Parunghalang 8,9/2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,20240228,,,,,,,,
,02/29/2024,,Dayeuhkolot,Pasawahan,Kp. Citepus Wetan 04/01,Pohon Tumbang,Angin Kencang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,20240229,,,,,,,,
,,,,Cangkuang Wetan,Kp. Cibedug Girang 06/02,Pohon Tumbang,Angin Kencang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,20240229,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JUMLAH,,,,,,,0,0,0,2,0,2,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,1502,4,5,23,4,5,30,2,0,15,5002,15,0,0,4,0,0,9,0,0,9,34,175,213,171,233,50000000,2,6,0,0,1,0,0.1,0,0,0,0,0,,,,,,,,,,,,,,,
Bulan Maret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,03/02/2024,,Bojongsoang,Tegalluar,rumah pa bupati,Banjir,TMA 10-50 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,20240302,1,1,,,,,,
,03/03/2024,,Dayeuhkolot,Dayeuhkolot,"rw 1,4, &14",Banjir,"rw 1 20-30 cm
rw 4 20-40 cm
rw 14 20-30 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,20240303,1,1,,,,,,
,03/05/2024,,Rancaekek,Sukamanah,rw 1-17,Banjir,Curah Hujan Tinggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,,,260,,,,,,198,2571,,,,,,,,,,,,,,,488,,,,,,,,,360,,,,,,,,,,101,20240305,1,1,,,,,,
,03/06/2024,,Cicalengka,Babakan Peuteuy,Kp. Cikopo 01/01,Banjir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,78,8,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,101,20240306,1,1,,,,,,
,,,,,"Kp. Nagrog rt 2&4 rw 13, 05/12",Banjir,TMA 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,36,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,101,20240306,2,,,,,,,
,,,,Panenjoan,Kp. Kebon Kelapa 05/04,Banjir,TMA 20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,96,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,101,20240306,3,,,,,,,
,,,,,Kp. Pamoyanan 04/02,Banjir,TMA 15-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,63,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,101,20240306,4,,,,,,,
,,,Cicalengka,Cikuya,"RT 1,2,3,4 RW 16",Banjir,TMA 30-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,98,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,101,20240306,5,,,,,,,
,,,Cicalengka,Tanjungwangi,Kp. Leuwi Liang 04/06,Banjir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,20240306,6,,,,,,,
,03/06/2024,,Nagreg,Nagreg,Kp. Darussalam 03/03,Banjir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,58,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,101,20240306,7,,,,,,,
,,,Nagreg,Citaman,Kp. Lio rw 08 dan Kp. Andir rw 07,Banjir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,42,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,101,20240306,8,,,,,,,
,,,Nagreg,Ganjar Sabar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,68,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,101,20240306,9,,,,,,,
,03/06/2024,,Rancaekek,Sangiang,"Kp. Lembang Gede RT 1,2,3,4&6 rw 03",Banjir,TMA 30-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,78,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,101,20240306,10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,03/01/2024,,Ciwidey,Sukawening,"Kp. Cadas Bodas 01/22
Titik Koordinat
7.078544 , 107.470374",Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,20240301,1,1,,,,,,
,03/02/2024,,Ciparay,Ciheulang,Kp. Ciheulang Tonggoh 03/17,Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,20240302,1,1,,,,,,
,03/02/2024,,Soreang,Sukanagara,Kp. Pangguyangan 04/07 dan 01/08,Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,20240302,2,,,,,,,
,03/05/2024,,Kutawaringin,Padasuka,Kp. Pinggirwangi 04/08,Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,20240305,1,1,,,,,,
,03/06/2024,,Nagreg,Nagreg Kendan,Kp. Pamucatan rt 04/05,Longsor,Curah Hujan Tinggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,20240306,1,1,,,,,,
,,,Nagreg,Bojong,Kp. Durung Kidul 05/04,Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,20240306,2,,,,,,,
,,,Nagreg,Ciherang,Kp. Ciburial 02/08,Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,20240306,3,,,,,,,
,03/06/2024,,Cicalengka,Nagrog,Kp. Cikahuripan,Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,102,20240306,4,,,,,,,
,03/14/2024,,Pangalengan,Wanasuka,Jalan Penghubung Kiararoa-Pasirjungjun,Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,102,20240314,1,1,,,,,,
,03/14/2024,,Pacet,Mandalahaji,Kp. Salakaso 01/01,Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,102,20240314,2,,,,,,,
,03/15/2024,,Ciwidey,Nengkelan,Kp. Citisuk 02/10,Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,6,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,102,20240315,1,1,,,,,,
,03/17/2024,,Cangkuang,Bandasari,Kp. Legok Nyenang 02/02,Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,20240317,1,1,,,,,,
